DistType,Model,Bootstrap,Metric,Estimate
CD,log_normal,55,HalfMaximumHigh,2.3047312520487675
CD,log_normal,55,EffectAtKPlus1,0.06269002108354853
CD,log_normal,55,EffectAtKPlus10,0.017461247266824534
CD,log_normal,55,LocalComponentAtKPlus10,2.8590342158324455e-07
CD,log_normal,56,Baseline,0.009991940855688218
CD,log_normal,56,Amplitude,0.10586243916396512
CD,log_normal,56,PeakDistance,1.4550115346582388
CD,log_normal,56,PeakEffect,0.11585438001965334
CD,log_normal,56,HalfMaximumLow,0.9021531223814564
CD,log_normal,56,HalfMaximumHigh,2.3466732126360355
CD,log_normal,56,EffectAtKPlus1,0.07908614386069811
CD,log_normal,56,EffectAtKPlus10,0.009993287278749636
CD,log_normal,56,LocalComponentAtKPlus10,1.3464230614185224e-06
CD,log_normal,57,Baseline,0.02311359451431145
CD,log_normal,57,Amplitude,0.0698785432808017
CD,log_normal,57,PeakDistance,1.4528644809022069
CD,log_normal,57,PeakEffect,0.09299213779511314
CD,log_normal,57,HalfMaximumLow,0.9111775260618555
CD,log_normal,57,HalfMaximumHigh,2.3165795242890406
CD,log_normal,57,EffectAtKPlus1,0.06792428517678895
CD,log_normal,57,EffectAtKPlus10,0.023114093507688643
CD,log_normal,57,LocalComponentAtKPlus10,4.989933771945565e-07
CD,log_normal,58,Baseline,0.060728979745456976
CD,log_normal,58,Amplitude,-0.08059808626045877
CD,log_normal,58,PeakDistance,4.39241062076515
CD,log_normal,58,PeakEffect,-0.01986910651500179
CD,log_normal,58,HalfMaximumLow,3.497568573789973
CD,log_normal,58,HalfMaximumHigh,5.516195223730597
CD,log_normal,58,EffectAtKPlus1,0.06072897974544102
CD,log_normal,58,EffectAtKPlus10,0.06071942338904034
CD,log_normal,58,LocalComponentAtKPlus10,-9.55635641663316e-06
CD,log_normal,59,Baseline,0.031585071748965264
CD,log_normal,59,Amplitude,0.06004599082589414
CD,log_normal,59,PeakDistance,1.5822624982246631
CD,log_normal,59,PeakEffect,0.0916310625748594
CD,log_normal,59,HalfMaximumLow,1.0663053258959028
CD,log_normal,59,HalfMaximumHigh,2.3478778099365503
CD,log_normal,59,EffectAtKPlus1,0.05511114411747023
CD,log_normal,59,EffectAtKPlus10,0.03158508790991476
CD,log_normal,59,LocalComponentAtKPlus10,1.6160949495303e-08
CD,log_normal,60,Baseline,0.08875532928448802
CD,log_normal,60,Amplitude,-0.08240759218646287
CD,log_normal,60,PeakDistance,5.599219771764936
CD,log_normal,60,PeakEffect,0.00634773709802515
CD,log_normal,60,HalfMaximumLow,2.9245057335553186
CD,log_normal,60,HalfMaximumHigh,10.720191686685357
CD,log_normal,60,EffectAtKPlus1,0.08812665346846475
CD,log_normal,60,EffectAtKPlus10,0.0413365609078326
CD,log_normal,60,LocalComponentAtKPlus10,-0.04741876837665542
CD,log_normal,61,Baseline,0.00878084649221569
CD,log_normal,61,Amplitude,0.10433379904070227
CD,log_normal,61,PeakDistance,1.5646524998345255
CD,log_normal,61,PeakEffect,0.11311464553291796
CD,log_normal,61,HalfMaximumLow,0.9700696936227529
CD,log_normal,61,HalfMaximumHigh,2.5236717127980675
CD,log_normal,61,EffectAtKPlus1,0.06559397484488569
CD,log_normal,61,EffectAtKPlus10,0.00878390981961685
CD,log_normal,61,LocalComponentAtKPlus10,3.0633274011593326e-06
CD,log_normal,62,Baseline,0.0667308551248281
CD,log_normal,62,Amplitude,-0.0734728208682913
CD,log_normal,62,PeakDistance,4.855123686400536
CD,log_normal,62,PeakEffect,-0.006741965743463196
CD,log_normal,62,HalfMaximumLow,3.270025135564552
CD,log_normal,62,HalfMaximumHigh,7.2085763971284935
CD,log_normal,62,EffectAtKPlus1,0.06672971956895135
CD,log_normal,62,EffectAtKPlus10,0.059485666226484955
CD,log_normal,62,LocalComponentAtKPlus10,-0.0072451888983431426
CD,log_normal,63,Baseline,0.016677055362247332
CD,log_normal,63,Amplitude,0.09799387359510241
CD,log_normal,63,PeakDistance,1.3945668307886656
CD,log_normal,63,PeakEffect,0.11467092895734973
CD,log_normal,63,HalfMaximumLow,0.7872730879008502
CD,log_normal,63,HalfMaximumHigh,2.4703202426511432
CD,log_normal,63,EffectAtKPlus1,0.09418474915271474
CD,log_normal,63,EffectAtKPlus10,0.016703211387177366
CD,log_normal,63,LocalComponentAtKPlus10,2.6156024930033134e-05
CD,log_normal,64,Baseline,0.021869802617750803
CD,log_normal,64,Amplitude,0.07365213526302751
CD,log_normal,64,PeakDistance,1.4589253729566984
CD,log_normal,64,PeakEffect,0.09552193788077831
CD,log_normal,64,HalfMaximumLow,0.9549605207732074
CD,log_normal,64,HalfMaximumHigh,2.228849462942697
CD,log_normal,64,EffectAtKPlus1,0.06433835613358577
CD,log_normal,64,EffectAtKPlus10,0.021869847977848182
CD,log_normal,64,LocalComponentAtKPlus10,4.5360097379598674e-08
CD,log_normal,65,Baseline,0.014692142856949248
CD,log_normal,65,Amplitude,0.09637416354064494
CD,log_normal,65,PeakDistance,1.4161403197431048
CD,log_normal,65,PeakEffect,0.1110663063975942
CD,log_normal,65,HalfMaximumLow,0.9414615536324689
CD,log_normal,65,HalfMaximumHigh,2.13014901932469
CD,log_normal,65,EffectAtKPlus1,0.07294480396179714
CD,log_normal,65,EffectAtKPlus10,0.014692154975664019
CD,log_normal,65,LocalComponentAtKPlus10,1.2118714771275352e-08
CD,log_normal,66,Baseline,-0.002614967674158824
CD,log_normal,66,Amplitude,0.07823780804776997
CD,log_normal,66,PeakDistance,1.2565866134582413
CD,log_normal,66,PeakEffect,0.07562284037361115
CD,log_normal,66,HalfMaximumLow,0.45236834461726444
CD,log_normal,66,HalfMaximumHigh,3.4905402553275597
CD,log_normal,66,EffectAtKPlus1,0.0729589325774856
CD,log_normal,66,EffectAtKPlus10,0.0018790770069102981
CD,log_normal,66,LocalComponentAtKPlus10,0.004494044681069122
CD,log_normal,67,Baseline,0.09643004661483927
CD,log_normal,67,Amplitude,-0.0883466587806445
CD,log_normal,67,PeakDistance,5.314655285849063
CD,log_normal,67,PeakEffect,0.008083387834194766
CD,log_normal,67,HalfMaximumLow,2.873677461742354
CD,log_normal,67,HalfMaximumHigh,9.829064389946417
CD,log_normal,67,EffectAtKPlus1,0.09589994896576351
CD,log_normal,67,EffectAtKPlus10,0.05396403667370338
CD,log_normal,67,LocalComponentAtKPlus10,-0.04246600994113589
CD,log_normal,68,Baseline,0.01845859181100819
CD,log_normal,68,Amplitude,0.0797502883087112
CD,log_normal,68,PeakDistance,1.442259550714652
CD,log_normal,68,PeakEffect,0.09820888011971939
CD,log_normal,68,HalfMaximumLow,0.900777951239695
CD,log_normal,68,HalfMaximumHigh,2.3092401504331628
CD,log_normal,68,EffectAtKPlus1,0.07088173478975117
CD,log_normal,68,EffectAtKPlus10,0.01845923363290969
CD,log_normal,68,LocalComponentAtKPlus10,6.418219014973914e-07
CD,log_normal,69,Baseline,0.008319568850244567
CD,log_normal,69,Amplitude,0.09422198724357357
CD,log_normal,69,PeakDistance,1.4980922361236348
CD,log_normal,69,PeakEffect,0.10254155609381814
CD,log_normal,69,HalfMaximumLow,0.8582095881440968
CD,log_normal,69,HalfMaximumHigh,2.615072563786235
CD,log_normal,69,EffectAtKPlus1,0.07373675144876338
CD,log_normal,69,EffectAtKPlus10,0.008349670788380267
CD,log_normal,69,LocalComponentAtKPlus10,3.010193813570046e-05
CD,log_normal,70,Baseline,0.01633061463344164
CD,log_normal,70,Amplitude,0.08963211034223784
CD,log_normal,70,PeakDistance,1.4926524633095215
CD,log_normal,70,PeakEffect,0.10596272497567948
CD,log_normal,70,HalfMaximumLow,0.9138626317446191
CD,log_normal,70,HalfMaximumHigh,2.4380156260143533
CD,log_normal,70,EffectAtKPlus1,0.07280087870186178
CD,log_normal,70,EffectAtKPlus10,0.01633329573981398
CD,log_normal,70,LocalComponentAtKPlus10,2.681106372338926e-06
CD,log_normal,71,Baseline,0.014870655398076884
CD,log_normal,71,Amplitude,0.07965219798932702
CD,log_normal,71,PeakDistance,1.5654365145242877
CD,log_normal,71,PeakEffect,0.0945228533874039
CD,log_normal,71,HalfMaximumLow,0.9166972740426207
CD,log_normal,71,HalfMaximumHigh,2.6732832641673303
CD,log_normal,71,EffectAtKPlus1,0.06385640339998716
CD,log_normal,71,EffectAtKPlus10,0.014889991790832504
CD,log_normal,71,LocalComponentAtKPlus10,1.93363927556197e-05
CD,log_normal,72,Baseline,0.017193045166688892
CD,log_normal,72,Amplitude,0.08466274465468655
CD,log_normal,72,PeakDistance,1.445986386550737
CD,log_normal,72,PeakEffect,0.10185578982137544
CD,log_normal,72,HalfMaximumLow,0.8226173154244083
CD,log_normal,72,HalfMaximumHigh,2.541736711451694
CD,log_normal,72,EffectAtKPlus1,0.08014473318314058
CD,log_normal,72,EffectAtKPlus10,0.01721756207591962
CD,log_normal,72,LocalComponentAtKPlus10,2.4516909230727635e-05
CD,log_normal,73,Baseline,0.02668737240997858
CD,log_normal,73,Amplitude,0.08852722509458745
CD,log_normal,73,PeakDistance,1.4633451008605025
CD,log_normal,73,PeakEffect,0.11521459750456603
CD,log_normal,73,HalfMaximumLow,0.9212271796550662
CD,log_normal,73,HalfMaximumHigh,2.324485134073256
CD,log_normal,73,EffectAtKPlus1,0.08206417750689614
CD,log_normal,73,EffectAtKPlus10,0.026687941653255876
CD,log_normal,73,LocalComponentAtKPlus10,5.692432772964884e-07
CD,log_normal,74,Baseline,0.012391801540831804
CD,log_normal,74,Amplitude,0.11041997872575926
CD,log_normal,74,PeakDistance,1.4214304526969652
CD,log_normal,74,PeakEffect,0.12281178026659106
CD,log_normal,74,HalfMaximumLow,0.8464839721549644
CD,log_normal,74,HalfMaximumHigh,2.3868904767453953
CD,log_normal,74,EffectAtKPlus1,0.09264860725430804
CD,log_normal,74,EffectAtKPlus10,0.012397805352130658
CD,log_normal,74,LocalComponentAtKPlus10,6.0038112988537035e-06
CD,log_normal,75,Baseline,0.021679499226937345
CD,log_normal,75,Amplitude,0.08726699128211483
CD,log_normal,75,PeakDistance,1.4350195510993338
CD,log_normal,75,PeakEffect,0.10894649050905218
CD,log_normal,75,HalfMaximumLow,0.9043834060536361
CD,log_normal,75,HalfMaximumHigh,2.2770001066507892
CD,log_normal,75,EffectAtKPlus1,0.07877680531719113
CD,log_normal,75,EffectAtKPlus10,0.021679913996507753
CD,log_normal,75,LocalComponentAtKPlus10,4.147695704080634e-07
CD,log_normal,76,Baseline,0.01684231482072053
CD,log_normal,76,Amplitude,0.06652888683293778
CD,log_normal,76,PeakDistance,1.543825564285731
CD,log_normal,76,PeakEffect,0.08337120165365831
CD,log_normal,76,HalfMaximumLow,0.8036436465325936
CD,log_normal,76,HalfMaximumHigh,2.9657390850106005
CD,log_normal,76,EffectAtKPlus1,0.06579989925487148
CD,log_normal,76,EffectAtKPlus10,0.01707019864868645
CD,log_normal,76,LocalComponentAtKPlus10,0.0002278838279659197
CD,log_normal,77,Baseline,0.006715974228145557
CD,log_normal,77,Amplitude,0.10062341003098582
CD,log_normal,77,PeakDistance,1.5917654544256645
CD,log_normal,77,PeakEffect,0.10733938425913138
CD,log_normal,77,HalfMaximumLow,1.0198874308887844
CD,log_normal,77,HalfMaximumHigh,2.484310704461693
CD,log_normal,77,EffectAtKPlus1,0.05397083491136801
CD,log_normal,77,EffectAtKPlus10,0.006716719236846348
CD,log_normal,77,LocalComponentAtKPlus10,7.450087007917355e-07
CD,log_normal,78,Baseline,0.008397290004620837
CD,log_normal,78,Amplitude,0.08696858017705447
CD,log_normal,78,PeakDistance,1.380881486391563
CD,log_normal,78,PeakEffect,0.0953658701816753
CD,log_normal,78,HalfMaximumLow,0.706997790423354
CD,log_normal,78,HalfMaximumHigh,2.6970857692739756
CD,log_normal,78,EffectAtKPlus1,0.08242688990178809
CD,log_normal,78,EffectAtKPlus10,0.008599780050775769
CD,log_normal,78,LocalComponentAtKPlus10,0.00020249004615493192
CD,log_normal,79,Baseline,0.008929664377428483
CD,log_normal,79,Amplitude,0.09929607802582988
CD,log_normal,79,PeakDistance,1.5034429640132838
CD,log_normal,79,PeakEffect,0.10822574240325836
CD,log_normal,79,HalfMaximumLow,0.9091038878341079
CD,log_normal,79,HalfMaximumHigh,2.4863393241296006
CD,log_normal,79,EffectAtKPlus1,0.07190211807550868
CD,log_normal,79,EffectAtKPlus10,0.008934985737627134
CD,log_normal,79,LocalComponentAtKPlus10,5.321360198651259e-06
CD,log_normal,80,Baseline,0.07195177725936155
CD,log_normal,80,Amplitude,-0.07588633668227433
CD,log_normal,80,PeakDistance,5.664283006508213
CD,log_normal,80,PeakEffect,-0.003934559422912778
CD,log_normal,80,HalfMaximumLow,3.210515807389039
CD,log_normal,80,HalfMaximumHigh,9.993441522379609
CD,log_normal,80,EffectAtKPlus1,0.07183385685590693
CD,log_normal,80,EffectAtKPlus10,0.03406937779813555
CD,log_normal,80,LocalComponentAtKPlus10,-0.037882399461226006
CD,log_normal,81,Baseline,0.020471085848129435
CD,log_normal,81,Amplitude,0.08712435714608216
CD,log_normal,81,PeakDistance,1.475169049297092
CD,log_normal,81,PeakEffect,0.10759544299421159
CD,log_normal,81,HalfMaximumLow,0.9720771914564724
CD,log_normal,81,HalfMaximumHigh,2.238632634455273
CD,log_normal,81,EffectAtKPlus1,0.06818014820789828
CD,log_normal,81,EffectAtKPlus10,0.02047112586725815
CD,log_normal,81,LocalComponentAtKPlus10,4.0019128715734764e-08
CD,log_normal,82,Baseline,0.01406128303351728
CD,log_normal,82,Amplitude,0.08216645102666154
CD,log_normal,82,PeakDistance,1.383674599533463
CD,log_normal,82,PeakEffect,0.09622773406017882
CD,log_normal,82,HalfMaximumLow,0.7680850481467248
CD,log_normal,82,HalfMaximumHigh,2.4926346398925836
CD,log_normal,82,EffectAtKPlus1,0.08059803003050417
CD,log_normal,82,EffectAtKPlus10,0.014094066480388658
CD,log_normal,82,LocalComponentAtKPlus10,3.2783446871378213e-05
CD,log_normal,83,Baseline,0.09566496275184853
CD,log_normal,83,Amplitude,-0.08336926980630766
CD,log_normal,83,PeakDistance,4.850011278301896
CD,log_normal,83,PeakEffect,0.012295692945540879
CD,log_normal,83,HalfMaximumLow,2.3817900026754946
CD,log_normal,83,HalfMaximumHigh,9.876021552375459
CD,log_normal,83,EffectAtKPlus1,0.09293037187900167
CD,log_normal,83,EffectAtKPlus10,0.05499053864194562
CD,log_normal,83,LocalComponentAtKPlus10,-0.040674424109902914
CD,log_normal,84,Baseline,0.06508229394639686
CD,log_normal,84,Amplitude,-0.06406184905759253
CD,log_normal,84,PeakDistance,5.048749831749845
CD,log_normal,84,PeakEffect,0.001020444888804331
CD,log_normal,84,HalfMaximumLow,3.480378808802043
CD,log_normal,84,HalfMaximumHigh,7.323879457928255
CD,log_normal,84,EffectAtKPlus1,0.06508216697084004
CD,log_normal,84,EffectAtKPlus10,0.058909082430470834
CD,log_normal,84,LocalComponentAtKPlus10,-0.006173211515926029
CD,log_normal,85,Baseline,0.002804364768948458
CD,log_normal,85,Amplitude,0.10116964541582915
CD,log_normal,85,PeakDistance,1.5531419069890997
CD,log_normal,85,PeakEffect,0.10397401018477762
CD,log_normal,85,HalfMaximumLow,0.9570522986732511
CD,log_normal,85,HalfMaximumHigh,2.5204994404065557
CD,log_normal,85,EffectAtKPlus1,0.059837956363963093
CD,log_normal,85,EffectAtKPlus10,0.002807925470779938
CD,log_normal,85,LocalComponentAtKPlus10,3.560701831480193e-06
CD,log_normal,86,Baseline,0.01249501578678764
CD,log_normal,86,Amplitude,0.10341275484207585
CD,log_normal,86,PeakDistance,1.5789743141470447
CD,log_normal,86,PeakEffect,0.11590777062886348
CD,log_normal,86,HalfMaximumLow,0.9961223620539857
CD,log_normal,86,HalfMaximumHigh,2.502865089380467
CD,log_normal,86,EffectAtKPlus1,0.06480690754702428
CD,log_normal,86,EffectAtKPlus10,0.012496534666041538
CD,log_normal,86,LocalComponentAtKPlus10,1.5188792538978202e-06
CD,log_normal,87,Baseline,0.015719081236504236
CD,log_normal,87,Amplitude,0.08424041464555194
CD,log_normal,87,PeakDistance,1.5024171745537374
CD,log_normal,87,PeakEffect,0.09995949588205619
CD,log_normal,87,HalfMaximumLow,0.890500042675173
CD,log_normal,87,HalfMaximumHigh,2.5348200541495234
CD,log_normal,87,EffectAtKPlus1,0.07107735335245412
CD,log_normal,87,EffectAtKPlus10,0.01572845768524771
CD,log_normal,87,LocalComponentAtKPlus10,9.376448743474847e-06
CD,log_normal,88,Baseline,0.0005078653711447878
CD,log_normal,88,Amplitude,0.09780482888475427
CD,log_normal,88,PeakDistance,1.4709883964337775
CD,log_normal,88,PeakEffect,0.09831269425589906
CD,log_normal,88,HalfMaximumLow,0.8580578852513997
CD,log_normal,88,HalfMaximumHigh,2.5217492894536466
CD,log_normal,88,EffectAtKPlus1,0.06906260499970712
CD,log_normal,88,EffectAtKPlus10,0.0005231475753156939
CD,log_normal,88,LocalComponentAtKPlus10,1.5282204170906128e-05
CD,log_normal,89,Baseline,0.01692847348753463
CD,log_normal,89,Amplitude,0.12858798108159633
CD,log_normal,89,PeakDistance,1.452028125606292
CD,log_normal,89,PeakEffect,0.14551645456913095
CD,log_normal,89,HalfMaximumLow,0.9704827684783934
CD,log_normal,89,HalfMaximumHigh,2.172512223846519
CD,log_normal,89,EffectAtKPlus1,0.08793126721022021
CD,log_normal,89,EffectAtKPlus10,0.01692848952131457
CD,log_normal,89,LocalComponentAtKPlus10,1.6033779939167436e-08
CD,log_normal,90,Baseline,0.020227340178318617
CD,log_normal,90,Amplitude,0.07926534520862519
CD,log_normal,90,PeakDistance,1.332619581540779
CD,log_normal,90,PeakEffect,0.09949268538694381
CD,log_normal,90,HalfMaximumLow,0.791240061164109
CD,log_normal,90,HalfMaximumHigh,2.2444199128304647
CD,log_normal,90,EffectAtKPlus1,0.08445876847994434
CD,log_normal,90,EffectAtKPlus10,0.02022984915598004
CD,log_normal,90,LocalComponentAtKPlus10,2.508977661422329e-06
CD,log_normal,91,Baseline,0.014922706019194543
CD,log_normal,91,Amplitude,0.08781536120406816
CD,log_normal,91,PeakDistance,1.3853955098278576
CD,log_normal,91,PeakEffect,0.1027380672232627
CD,log_normal,91,HalfMaximumLow,0.8435192799199092
CD,log_normal,91,HalfMaximumHigh,2.2753726729677437
CD,log_normal,91,EffectAtKPlus1,0.08002906856566962
CD,log_normal,91,EffectAtKPlus10,0.014924171579011
CD,log_normal,91,LocalComponentAtKPlus10,1.4655598164579203e-06
CD,log_normal,92,Baseline,0.0226925328781864
CD,log_normal,92,Amplitude,0.07092213216791766
CD,log_normal,92,PeakDistance,1.2380125943935723
CD,log_normal,92,PeakEffect,0.09361466504610406
CD,log_normal,92,HalfMaximumLow,0.6968215827081546
CD,log_normal,92,HalfMaximumHigh,2.1995231231507706
CD,log_normal,92,EffectAtKPlus1,0.08714481650679709
CD,log_normal,92,EffectAtKPlus10,0.02270000596377094
CD,log_normal,92,LocalComponentAtKPlus10,7.473085584540351e-06
CD,log_normal,93,Baseline,0.0184875032531724
CD,log_normal,93,Amplitude,0.07756802994508856
CD,log_normal,93,PeakDistance,1.513785050414783
CD,log_normal,93,PeakEffect,0.09605553319826096
CD,log_normal,93,HalfMaximumLow,0.8859001718581883
CD,log_normal,93,HalfMaximumHigh,2.5866855562887388
CD,log_normal,93,EffectAtKPlus1,0.06970310968730042
CD,log_normal,93,EffectAtKPlus10,0.01850167947828378
CD,log_normal,93,LocalComponentAtKPlus10,1.4176225111382085e-05
CD,log_normal,94,Baseline,0.010643083581695866
CD,log_normal,94,Amplitude,0.06839274178074117
CD,log_normal,94,PeakDistance,1.5305337136605492
CD,log_normal,94,PeakEffect,0.07903582536243704
CD,log_normal,94,HalfMaximumLow,0.8078193965797429
CD,log_normal,94,HalfMaximumHigh,2.8998232260449472
CD,log_normal,94,EffectAtKPlus1,0.060932151416755315
CD,log_normal,94,EffectAtKPlus10,0.010816057559829279
CD,log_normal,94,LocalComponentAtKPlus10,0.00017297397813341268
CD,log_normal,95,Baseline,0.013207116074306262
CD,log_normal,95,Amplitude,0.16528888827542773
CD,log_normal,95,PeakDistance,1.3402872797519856
CD,log_normal,95,PeakEffect,0.178496004349734
CD,log_normal,95,HalfMaximumLow,0.9789137664045493
CD,log_normal,95,HalfMaximumHigh,1.8350645929343314
CD,log_normal,95,EffectAtKPlus1,0.10371076208735779
CD,log_normal,95,EffectAtKPlus10,0.013207116074386092
CD,log_normal,95,LocalComponentAtKPlus10,7.983023964097669e-14
CD,log_normal,96,Baseline,0.02330861663039289
CD,log_normal,96,Amplitude,0.0707524727324473
CD,log_normal,96,PeakDistance,1.6084463960771778
CD,log_normal,96,PeakEffect,0.09406108936284019
CD,log_normal,96,HalfMaximumLow,0.9206119245679099
CD,log_normal,96,HalfMaximumHigh,2.8101958491010417
CD,log_normal,96,EffectAtKPlus1,0.06609905094729586
CD,log_normal,96,EffectAtKPlus10,0.023350429550523806
CD,log_normal,96,LocalComponentAtKPlus10,4.1812920130914616e-05
CD,log_normal,97,Baseline,0.01148229778953232
CD,log_normal,97,Amplitude,0.07677426361755502
CD,log_normal,97,PeakDistance,1.4171233238924688
CD,log_normal,97,PeakEffect,0.08825656140708733
CD,log_normal,97,HalfMaximumLow,0.8350693896943632
CD,log_normal,97,HalfMaximumHigh,2.404876217358485
CD,log_normal,97,EffectAtKPlus1,0.06828984018636788
CD,log_normal,97,EffectAtKPlus10,0.011488270290141945
CD,log_normal,97,LocalComponentAtKPlus10,5.972500609624856e-06
CD,log_normal,98,Baseline,0.006913085861799601
CD,log_normal,98,Amplitude,0.10915388383025759
CD,log_normal,98,PeakDistance,1.519866944487928
CD,log_normal,98,PeakEffect,0.1160669696920572
CD,log_normal,98,HalfMaximumLow,0.9751924851347071
CD,log_normal,98,HalfMaximumHigh,2.3687585416821397
